Symbol,Date,Open,High,Low,Close,Adjusted_Close,Volume
IBM,6/28/2019,138.570007,139.139999,137.839996,137.899994,133.31105,6153900
IBM,7/1/2019,139.600006,141.490005,139.279999,139.880005,135.225174,3377700
IBM,7/2/2019,139.75,140.429993,139.470001,140.220001,135.553848,2409700
IBM,7/3/2019,140.720001,141.820007,140.429993,141.539993,136.829926,1930400
IBM,7/5/2019,140.869995,141.490005,139.910004,141.380005,136.675262,2134700
IBM,7/8/2019,141.050003,141.289993,140.270004,140.570007,135.892212,2395300
IBM,7/9/2019,140.610001,140.990005,139.130005,139.330002,134.693466,3365200
IBM,7/10/2019,140,141.910004,139.789993,140.470001,135.795532,2513900
IBM,7/11/2019,140.789993,141.580002,140.300003,141.240005,136.539932,2132900
IBM,7/12/2019,141.919998,142.919998,141.660004,142.740005,137.990005,2786200
IBM,7/15/2019,142.889999,143.509995,142.119995,143.320007,138.550705,2368300
IBM,7/16/2019,143.169998,144.039993,143.020004,143.529999,138.753708,3474700
IBM,7/17/2019,143.610001,143.800003,141.949997,143.070007,138.309021,6064300
IBM,7/18/2019,142.5,150.309998,142.199997,149.630005,144.650711,12695400
IBM,7/19/2019,149.960007,151.580002,149.550003,149.679993,144.699036,7290700
IBM,7/22/2019,150.160004,151.940002,149.699997,149.740005,144.75705,4092600
IBM,7/23/2019,150.570007,150.720001,148.380005,150.380005,145.375778,3742200
IBM,7/24/2019,150.119995,151.449997,149.199997,150.029999,145.037399,2952400
IBM,7/25/2019,149.820007,150.619995,148.610001,150.389999,145.385422,3102100
IBM,7/26/2019,151,151.410004,150.100006,151.360001,146.323151,2904300
IBM,7/29/2019,151.110001,151.479996,150.320007,150.880005,145.859116,2075500
IBM,7/30/2019,150,150.399994,149.220001,149.770004,144.786057,2632700
IBM,7/31/2019,149.699997,150.179993,146.389999,148.240005,143.306976,3722900
IBM,8/1/2019,148.899994,152.820007,148.5,150.320007,145.317749,6344000
IBM,8/2/2019,149.029999,152.949997,145.589996,147.25,142.349915,8101700
IBM,8/5/2019,144.979996,145.100006,139.149994,140.759995,136.075882,7114900
IBM,8/6/2019,142.029999,142.470001,139.309998,140.729996,136.046875,5070700
IBM,8/7/2019,138.740005,139.580002,136.410004,139.110001,134.480789,5931900
IBM,8/8/2019,138.449997,140.419998,137.759995,140.100006,137.033676,5261100
IBM,8/9/2019,139.270004,139.309998,135.350006,136.130005,133.150558,5244600
IBM,8/12/2019,135.660004,135.869995,133.179993,134.119995,131.18454,3895600
IBM,8/13/2019,133.800003,136.570007,132.809998,135.789993,132.817993,4522100
IBM,8/14/2019,133.910004,134.160004,130.979996,131.25,128.377365,5114200
IBM,8/15/2019,131.220001,132.369995,130.25,131.919998,129.0327,3738900
IBM,8/16/2019,133.039993,134.589996,132.949997,133.759995,130.832413,3012000
IBM,8/19/2019,134.880005,136.330002,134.880005,135.039993,132.084412,3165100
IBM,8/20/2019,135.240005,135.279999,132.809998,133,130.08905,3018600
IBM,8/21/2019,134.960007,135.940002,133.800003,134.25,131.311691,2805700
IBM,8/22/2019,134.690002,135.679993,133.809998,134.320007,131.380188,2694900
IBM,8/23/2019,133.630005,134.259995,128.830002,129.570007,126.734131,4818400
IBM,8/26/2019,131.050003,131.300003,129.160004,129.990005,127.144943,2833900
IBM,8/27/2019,131.199997,131.699997,130.309998,131.169998,128.299103,4728000
IBM,8/28/2019,130.440002,132.889999,130.039993,132.759995,129.854309,2713600
IBM,8/29/2019,134.179993,135.690002,134.039993,134.880005,131.927917,2971800
IBM,8/30/2019,135.580002,136.070007,134.360001,135.529999,132.56369,2960600
IBM,9/3/2019,134.850006,134.899994,133.330002,134.100006,131.164993,2827900
IBM,9/4/2019,135.710007,136.429993,135.149994,136.320007,133.336411,2247900
IBM,9/5/2019,138.300003,141.699997,138.050003,140.970001,137.884613,5011600
IBM,9/6/2019,141.520004,141.529999,140.460007,140.570007,137.493378,2576800
IBM,9/9/2019,140.589996,143.020004,140.460007,142.600006,139.478943,4226600
IBM,9/10/2019,143,145.460007,142.960007,145.050003,141.87532,4979700
IBM,9/11/2019,144.850006,145.119995,142.710007,143.600006,140.457062,3869700
IBM,9/12/2019,144.029999,144.039993,141.880005,143.619995,140.476624,2505400
IBM,9/13/2019,144.320007,144.649994,143.259995,143.669998,140.525528,2206600
IBM,9/16/2019,142.559998,143.639999,142.270004,142.479996,139.361572,1928500
IBM,9/17/2019,142.479996,142.479996,140.660004,142.199997,139.087692,2933200
IBM,9/18/2019,142.050003,142.300003,140.509995,142.220001,139.107269,1983600
IBM,9/19/2019,142.460007,145.029999,142.449997,142.970001,139.840851,3089900
IBM,9/20/2019,143.25,143.830002,141.820007,141.880005,138.774704,5193400
IBM,9/23/2019,141.190002,142.220001,140.559998,142.070007,138.960556,1817900
IBM,9/24/2019,142.5,142.889999,141.070007,141.679993,138.579071,3231600
IBM,9/25/2019,141.740005,143.630005,140.860001,143.160004,140.026688,2526700
IBM,9/26/2019,143.169998,143.880005,141.410004,143.550003,140.408157,2309800
IBM,9/27/2019,144.410004,145.089996,142.380005,143.240005,140.10495,2356800
IBM,9/30/2019,143.729996,146.570007,143.729996,145.419998,142.237228,3988400
IBM,10/1/2019,145.589996,147.350006,143.539993,143.660004,140.515747,2960800
IBM,10/2/2019,142.190002,142.270004,140.570007,141.690002,138.588852,3340800
IBM,10/3/2019,141.619995,142.070007,139.179993,142.020004,138.911652,2928800
IBM,10/4/2019,142.059998,143.059998,141.029999,142.990005,139.860413,2413600
IBM,10/7/2019,142.259995,142.699997,141.220001,141.279999,138.187836,2426500
IBM,10/8/2019,140.240005,140.470001,138.25,138.380005,135.351318,3225400
IBM,10/9/2019,139.770004,140.330002,138.789993,139.669998,136.613083,2620800
IBM,10/10/2019,139.770004,141.779999,139.559998,141.130005,138.041122,2593700
IBM,10/11/2019,142.770004,144.5,142.610001,142.759995,139.635437,2996800
IBM,10/14/2019,142.309998,142.429993,141.320007,142.039993,138.931198,2309500
IBM,10/15/2019,142.539993,143.720001,141.809998,143,139.870193,3025500
IBM,10/16/2019,142.490005,142.949997,141.389999,142.110001,138.999664,5332600
IBM,10/17/2019,135,136,132.910004,134.259995,131.321487,15759800
IBM,10/18/2019,134.220001,134.490005,132.25,134.089996,131.155212,7177500
IBM,10/21/2019,132.610001,133.100006,130.899994,132.580002,129.678253,6306100
IBM,10/22/2019,132.550003,134.050003,131.610001,133.960007,131.028061,4161600
IBM,10/23/2019,133.520004,134.570007,132.699997,134.380005,131.438858,3610900
IBM,10/24/2019,134.830002,135.070007,133.300003,134.070007,131.135651,2598500
IBM,10/25/2019,134.119995,135.929993,134.100006,135.440002,132.475662,2579100
IBM,10/28/2019,136,136.630005,135.449997,135.970001,132.994049,3225700
IBM,10/29/2019,135.419998,135.570007,133.440002,133.820007,130.891113,4160700
IBM,10/30/2019,133.830002,135.279999,133.199997,135.25,132.28981,2252700
IBM,10/31/2019,135.110001,135.25,133.229996,133.729996,130.803085,3412100
IBM,11/1/2019,134.5,135.559998,134.089996,135.529999,132.56369,3089800
IBM,11/4/2019,136.240005,137.740005,136.229996,137.669998,134.656845,3335400
IBM,11/5/2019,137.800003,138.759995,137.630005,137.889999,134.87204,3015000
IBM,11/6/2019,138,138.779999,137.550003,138.779999,135.742554,4477300
IBM,11/7/2019,137.869995,139.139999,137.580002,137.690002,136.267075,4073800
IBM,11/8/2019,137.580002,137.610001,136.160004,137.610001,136.187897,2278400
IBM,11/11/2019,137.199997,137.199997,135,135.470001,134.070023,2568000
IBM,11/12/2019,135.869995,136.660004,135.020004,135.589996,134.188782,3046500
IBM,11/13/2019,135.389999,135.580002,133.850006,134.479996,133.09024,2918400
IBM,11/14/2019,134.130005,134.330002,133.330002,134,132.615204,4231300
IBM,11/15/2019,134.389999,135.119995,134.029999,134.399994,133.011078,3262500
IBM,11/18/2019,134.300003,134.479996,133.229996,134.309998,132.921997,3210400
IBM,11/19/2019,134.880005,135.380005,134.460007,134.520004,133.129837,2995000
IBM,11/20/2019,134.059998,134.460007,132.75,133.199997,131.823471,4138200
IBM,11/21/2019,133.399994,134.169998,132.979996,133.839996,132.456863,3345300
IBM,11/22/2019,134.190002,134.649994,133.589996,134.339996,132.951691,3297500
IBM,11/25/2019,134.470001,136,134.350006,135.970001,134.56485,2590100
IBM,11/26/2019,136.149994,136.149994,134.770004,135.089996,133.693939,3793200
IBM,11/27/2019,135.350006,135.710007,133.619995,133.770004,132.387589,3280900
IBM,11/29/2019,133.600006,134.520004,133.029999,134.449997,133.060562,1825300
IBM,12/2/2019,134.449997,134.5,132.479996,132.910004,131.536484,3067100
IBM,12/3/2019,132,132.440002,130.690002,132.119995,130.754639,3642500
IBM,12/4/2019,132.860001,133.679993,131.960007,131.990005,130.625992,3530000
IBM,12/5/2019,132.990005,133.240005,131.630005,131.910004,130.546814,3595400
IBM,12/6/2019,132.75,133.889999,132.699997,133.220001,131.843277,3437500
IBM,12/9/2019,133.350006,134.589996,133.259995,133.919998,132.536041,2968500
IBM,12/10/2019,133.919998,134.839996,133.559998,133.910004,132.526138,3480400
IBM,12/11/2019,134.110001,134.509995,133.669998,133.759995,132.377686,3953300
IBM,12/12/2019,133.699997,135.660004,133.660004,135.320007,133.92157,4824100
IBM,12/13/2019,134.75,135.5,134.009995,134.210007,132.823044,2535000
IBM,12/16/2019,134.940002,135.449997,133.850006,134.130005,132.743866,3049200
IBM,12/17/2019,134.279999,134.690002,133.460007,134.220001,132.832932,2907200
IBM,12/18/2019,134.550003,135,134.149994,134.410004,133.020981,3101800
IBM,12/19/2019,134.460007,134.729996,134.190002,134.559998,133.169418,3866500
IBM,12/20/2019,135.740005,136.419998,134.949997,135.589996,134.188782,7111800
IBM,12/23/2019,135.779999,136.149994,135,135.550003,134.1492,2803200
IBM,12/24/2019,135.610001,135.619995,134.610001,134.979996,133.585083,1202100
IBM,12/26/2019,134.979996,135.309998,134.649994,134.910004,133.515808,2129700
IBM,12/27/2019,135,135.75,134.869995,135.270004,133.872086,2752200
IBM,12/30/2019,135.199997,135.300003,132.5,132.809998,131.4375,4118900
IBM,12/31/2019,132.529999,134.119995,132.399994,134.039993,132.654785,3777500
IBM,1/2/2020,135,135.919998,134.770004,135.419998,134.020538,3148600
IBM,1/3/2020,133.570007,134.860001,133.559998,134.339996,132.951691,2373700
IBM,1/6/2020,133.419998,134.240005,133.199997,134.100006,132.714188,2425500
IBM,1/7/2020,133.690002,134.960007,133.399994,134.190002,132.803253,3090800
IBM,1/8/2020,134.509995,135.860001,133.919998,135.309998,133.911667,4346000
IBM,1/9/2020,135.740005,136.789993,135.309998,136.740005,135.326904,3730600
IBM,1/10/2020,137,137.869995,136.309998,136.690002,135.27742,3255400
IBM,1/13/2020,135.479996,136.639999,135.070007,136.600006,135.188354,3531000
IBM,1/14/2020,136.279999,137.139999,135.550003,135.820007,134.416412,3681000
IBM,1/15/2020,136,138.059998,135.710007,136.619995,135.20813,4045900
IBM,1/16/2020,137.320007,138.190002,137.009995,137.979996,136.554077,4320900
IBM,1/17/2020,136.539993,138.330002,136.160004,138.309998,136.880661,5623300
IBM,1/21/2020,137.809998,139.350006,137.600006,139.169998,137.731781,7244100
IBM,1/22/2020,143.320007,145.789993,142.550003,143.889999,142.403,16470400
IBM,1/23/2020,144.199997,144.410004,142.149994,142.869995,141.393539,5657800
IBM,1/24/2020,143.389999,143.919998,140.460007,140.559998,139.107422,5580200
IBM,1/27/2020,138.5,140.070007,138.100006,138.619995,137.187454,4166600
IBM,1/28/2020,139.5,140.470001,138.75,139.550003,138.107864,3451600
IBM,1/29/2020,139.169998,139.580002,137.600006,137.690002,136.267075,3053800
IBM,1/30/2020,136.759995,136.970001,134.970001,136.770004,135.356583,5057900
IBM,1/31/2020,142.899994,144.050003,140.789993,143.729996,142.244659,18994600
IBM,2/3/2020,144.25,147.279999,143.899994,146.270004,144.758408,8887500
IBM,2/4/2020,147.779999,149.380005,146.880005,149.110001,147.569061,5621000
IBM,2/5/2020,150.210007,157.440002,150.149994,156.330002,154.714447,14386800
IBM,2/6/2020,156.820007,158.75,155.419998,156.759995,155.139999,8400500
IBM,2/7/2020,154.550003,155.539993,152.919998,153.410004,153.410004,6423400
IBM,2/10/2020,152.970001,154.440002,151.580002,154.429993,154.429993,5239800
IBM,2/11/2020,155.119995,155.220001,152.729996,153.479996,153.479996,3835100
IBM,2/12/2020,153.75,155.600006,153.520004,155.309998,155.309998,4437800
IBM,2/13/2020,154.369995,154.830002,153.410004,154.309998,154.309998,3820700
IBM,2/14/2020,154.419998,154.559998,149.770004,150.699997,150.699997,6099200
IBM,2/18/2020,149.789993,151.380005,149.639999,151.100006,151.100006,3343000
IBM,2/19/2020,151.539993,151.889999,150.309998,150.860001,150.860001,2732900
IBM,2/20/2020,150.809998,151.619995,149.509995,151.220001,151.220001,2880500
IBM,2/21/2020,151.039993,151.039993,148.839996,149.839996,149.839996,3536900
IBM,2/24/2020,145.509995,148.050003,145.380005,146.429993,146.429993,5452400
IBM,2/25/2020,146.509995,147.070007,141.259995,141.710007,141.710007,6211500
IBM,2/26/2020,142.899994,144.059998,139.600006,139.75,139.75,5407900
IBM,2/27/2020,137.240005,138.690002,133.009995,133.110001,133.110001,8421100
IBM,2/28/2020,129.979996,131.089996,126.360001,130.149994,130.149994,13012200
IBM,3/2/2020,130.75,134.440002,127.949997,134.300003,134.300003,8531400
IBM,3/3/2020,134.479996,136.100006,127.800003,128.899994,128.899994,7896100
IBM,3/4/2020,131.580002,134.279999,129,134.220001,134.220001,4996400
IBM,3/5/2020,130.5,132.289993,128.449997,129.550003,129.550003,5446200
MSFT,1/2/2019,99.550003,101.75,98.940002,101.120003,99.375191,35329300
MSFT,1/3/2019,100.099998,100.190002,97.199997,97.400002,95.719376,42579100
MSFT,1/4/2019,99.720001,102.510002,98.93,101.93,100.171211,44060600
MSFT,1/7/2019,101.639999,103.269997,100.980003,102.059998,100.298965,35656100
MSFT,1/8/2019,103.040001,103.970001,101.709999,102.800003,101.026199,31514400
MSFT,1/9/2019,103.860001,104.879997,103.239998,104.269997,102.470825,32280800
MSFT,1/10/2019,103.220001,103.75,102.379997,103.599998,101.812401,30067600
MSFT,1/11/2019,103.190002,103.440002,101.639999,102.800003,101.026199,28314200
MSFT,1/14/2019,101.900002,102.870003,101.260002,102.050003,100.289146,28437100
MSFT,1/15/2019,102.510002,105.050003,101.879997,105.010002,103.198067,31587600
MSFT,1/16/2019,105.260002,106.260002,104.959999,105.379997,103.561684,29853900
MSFT,1/17/2019,105,106.629997,104.760002,106.120003,104.288918,28393000
MSFT,1/18/2019,107.459999,107.900002,105.910004,107.709999,105.851479,37427600
MSFT,1/22/2019,106.75,107.099998,104.860001,105.68,103.856506,32371300
MSFT,1/23/2019,106.120003,107.040001,105.339996,106.709999,104.868729,25874300
MSFT,1/24/2019,106.860001,107,105.339996,106.199997,104.367531,23164800
MSFT,1/25/2019,107.239998,107.879997,106.199997,107.169998,105.320793,31225600
MSFT,1/28/2019,106.260002,106.480003,104.660004,105.080002,103.266861,29476700
MSFT,1/29/2019,104.879997,104.970001,102.169998,102.940002,101.163788,31490500
MSFT,1/30/2019,104.620003,106.379997,104.330002,106.379997,104.544426,49471900
MSFT,1/31/2019,103.800003,105.220001,103.18,104.43,102.628075,55636400
MSFT,2/1/2019,103.779999,104.099998,102.349998,102.779999,101.006546,35535700
MSFT,2/4/2019,102.870003,105.800003,102.769997,105.739998,103.915466,31315100
MSFT,2/5/2019,106.059998,107.269997,105.959999,107.220001,105.369934,27325400
MSFT,2/6/2019,107,107,105.529999,106.029999,104.20047,20609800
MSFT,2/7/2019,105.190002,105.589996,104.290001,105.269997,103.453575,29760700
MSFT,2/8/2019,104.389999,105.779999,104.260002,105.669998,103.84668,21461100
MSFT,2/11/2019,106.199997,106.580002,104.970001,105.25,103.433922,18914100
MSFT,2/12/2019,106.139999,107.139999,105.480003,106.889999,105.045631,25056600
MSFT,2/13/2019,107.5,107.779999,106.709999,106.809998,104.967003,18394900
MSFT,2/14/2019,106.309998,107.290001,105.660004,106.900002,105.05545,21784700
MSFT,2/15/2019,107.910004,108.300003,107.360001,108.220001,106.352676,26606900
MSFT,2/19/2019,107.790001,108.660004,107.779999,108.169998,106.303543,18038500
MSFT,2/20/2019,107.860001,107.940002,106.290001,107.150002,105.750854,21607700
MSFT,2/21/2019,106.900002,109.480003,106.870003,109.410004,107.981354,29063200
MSFT,2/22/2019,110.050003,111.199997,109.82,110.970001,109.520973,27763200
MSFT,2/25/2019,111.760002,112.18,111.260002,111.589996,110.132874,23750600
MSFT,2/26/2019,111.260002,113.239998,111.169998,112.360001,110.892822,21536700
MSFT,2/27/2019,111.690002,112.360001,110.879997,112.169998,110.705299,21487100
MSFT,2/28/2019,112.040001,112.879997,111.730003,112.029999,110.567131,29083900
MSFT,3/1/2019,112.889999,113.019997,111.669998,112.529999,111.060608,23501200
MSFT,3/4/2019,113.019997,113.25,110.800003,112.260002,110.794128,26608000
MSFT,3/5/2019,112.25,112.389999,111.230003,111.699997,110.241432,19538300
MSFT,3/6/2019,111.870003,112.660004,111.43,111.75,110.290787,17687000
MSFT,3/7/2019,111.400002,111.550003,109.870003,110.389999,108.94854,25339000
MSFT,3/8/2019,109.160004,110.709999,108.800003,110.510002,109.066978,22818400
MSFT,3/11/2019,110.989998,112.949997,110.980003,112.830002,111.356689,26491600
MSFT,3/12/2019,112.82,113.989998,112.650002,113.620003,112.136368,26132700
MSFT,3/13/2019,114.129997,115,113.779999,114.5,113.004875,35513800
MSFT,3/14/2019,114.540001,115.199997,114.330002,114.589996,113.093697,30763400
MSFT,3/15/2019,115.339996,117.25,114.589996,115.910004,114.396469,54681100
MSFT,3/18/2019,116.169998,117.610001,116.050003,117.57,116.034782,31207600
MSFT,3/19/2019,118.089996,118.440002,116.989998,117.650002,116.113747,37588700
MSFT,3/20/2019,117.389999,118.75,116.709999,117.519997,115.985443,28113300
MSFT,3/21/2019,117.139999,120.82,117.089996,120.220001,118.650192,29854400
MSFT,3/22/2019,119.5,119.589996,117.040001,117.050003,115.521576,33624500
MSFT,3/25/2019,116.559998,118.010002,116.32,117.660004,116.123627,27067100
MSFT,3/26/2019,118.620003,118.709999,116.849998,117.910004,116.370346,26097700
MSFT,3/27/2019,117.879997,118.209999,115.519997,116.769997,115.245224,22733400
MSFT,3/28/2019,117.440002,117.580002,116.129997,116.93,115.403145,18334800
MSFT,3/29/2019,118.07,118.32,116.959999,117.940002,116.399963,25399800
MSFT,4/1/2019,118.949997,119.110001,118.099998,119.019997,117.465858,22789100
MSFT,4/2/2019,119.059998,119.480003,118.519997,119.190002,117.633636,18142300
MSFT,4/3/2019,119.860001,120.43,119.150002,119.970001,118.403458,22860700
MSFT,4/4/2019,120.099998,120.230003,118.379997,119.360001,117.801422,20112800
MSFT,4/5/2019,119.389999,120.230003,119.370003,119.889999,118.324493,15826200
MSFT,4/8/2019,119.809998,120.019997,118.639999,119.93,118.363968,15116200
MSFT,4/9/2019,118.629997,119.540001,118.580002,119.279999,117.72245,17612000
MSFT,4/10/2019,119.760002,120.349998,119.540001,120.190002,118.620583,16477200
MSFT,4/11/2019,120.540001,120.849998,119.919998,120.330002,118.758751,14209100
MSFT,4/12/2019,120.639999,120.980003,120.370003,120.949997,119.370651,19745100
MSFT,4/15/2019,120.940002,121.580002,120.57,121.050003,119.469353,15792600
MSFT,4/16/2019,121.639999,121.650002,120.099998,120.769997,119.193001,14071800
MSFT,4/17/2019,121.239998,121.849998,120.540001,121.769997,120.179947,19300900
MSFT,4/18/2019,122.190002,123.519997,121.300003,123.370003,121.759056,27991000
MSFT,4/22/2019,122.620003,124,122.57,123.760002,122.143959,15648700
MSFT,4/23/2019,124.099998,125.580002,123.830002,125.440002,123.802032,24025500
MSFT,4/24/2019,125.790001,125.849998,124.519997,125.010002,123.377647,31257000
MSFT,4/25/2019,130.059998,131.369995,128.830002,129.149994,127.463577,38033900
MSFT,4/26/2019,129.699997,130.520004,129.020004,129.889999,128.193909,23654900
MSFT,4/29/2019,129.899994,130.179993,129.350006,129.770004,128.075485,16324200
MSFT,4/30/2019,129.809998,130.699997,129.389999,130.600006,128.894653,24166500
MSFT,5/1/2019,130.529999,130.649994,127.699997,127.879997,126.210159,26821700
MSFT,5/2/2019,127.980003,128,125.519997,126.209999,124.561966,27350200
MSFT,5/3/2019,127.360001,129.429993,127.25,128.899994,127.216843,24911100
MSFT,5/6/2019,126.389999,128.559998,126.110001,128.149994,126.476624,24239800
MSFT,5/7/2019,126.459999,127.18,124.220001,125.519997,123.880966,36017700
MSFT,5/8/2019,125.440002,126.370003,124.75,125.510002,123.871117,28419000
MSFT,5/9/2019,124.290001,125.790001,123.57,125.5,123.861244,27235800
MSFT,5/10/2019,124.910004,127.93,123.82,127.129997,125.469955,30915100
MSFT,5/13/2019,124.110001,125.550003,123.040001,123.349998,121.739311,33944900
MSFT,5/14/2019,123.870003,125.879997,123.699997,124.730003,123.101303,25266300
MSFT,5/15/2019,124.260002,126.709999,123.699997,126.019997,124.834839,24722700
MSFT,5/16/2019,126.75,129.380005,126.459999,128.929993,127.717468,30112200
MSFT,5/17/2019,128.309998,130.460007,127.919998,128.070007,126.86557,25770500
MSFT,5/20/2019,126.519997,127.589996,125.760002,126.220001,125.032967,23706900
MSFT,5/21/2019,127.43,127.529999,126.580002,126.900002,125.706573,15293300
MSFT,5/22/2019,126.620003,128.240005,126.519997,127.669998,126.469322,15396500
MSFT,5/23/2019,126.199997,126.290001,124.739998,126.18,124.99334,23603800
MSFT,5/24/2019,126.910004,127.419998,125.970001,126.239998,125.052765,14123400
MSFT,5/28/2019,126.980003,128,126.050003,126.160004,124.973534,23128400
MSFT,5/29/2019,125.379997,125.389999,124.040001,124.940002,123.764999,22763100
MSFT,5/30/2019,125.260002,125.760002,124.779999,125.730003,124.547562,16829600
MSFT,5/31/2019,124.230003,124.620003,123.32,123.68,122.516846,26646800
MSFT,6/3/2019,123.849998,124.370003,119.010002,119.839996,118.712952,37983600
MSFT,6/4/2019,121.279999,123.279999,120.650002,123.160004,122.00174,29382600
MSFT,6/5/2019,124.949997,125.870003,124.209999,125.830002,124.646629,24926100
MSFT,6/6/2019,126.440002,127.970001,125.599998,127.82,126.617912,21459000
MSFT,6/7/2019,129.190002,132.25,128.259995,131.399994,130.16423,33885600
MSFT,6/10/2019,132.399994,134.080002,132,132.600006,131.352966,26477100
MSFT,6/11/2019,133.880005,134.240005,131.279999,132.100006,130.857666,23913700
MSFT,6/12/2019,131.399994,131.970001,130.710007,131.490005,130.253403,17084700
MSFT,6/13/2019,131.979996,133,131.559998,132.320007,131.075592,17200800
MSFT,6/14/2019,132.259995,133.789993,131.639999,132.449997,131.204376,17821700
MSFT,6/17/2019,132.630005,133.729996,132.529999,132.850006,131.600616,14517800
MSFT,6/18/2019,134.190002,135.240005,133.570007,135.160004,133.888885,25934500
MSFT,6/19/2019,135,135.929993,133.809998,135.690002,134.41391,23744400
MSFT,6/20/2019,137.449997,137.660004,135.720001,136.949997,135.662033,33042600
MSFT,6/21/2019,136.580002,137.729996,136.460007,136.970001,135.68187,36727900
MSFT,6/24/2019,137,138.399994,137,137.779999,136.484238,20628800
MSFT,6/25/2019,137.25,137.589996,132.729996,133.429993,132.17514,33327400
MSFT,6/26/2019,134.350006,135.740005,133.600006,133.929993,132.670441,23657700
MSFT,6/27/2019,134.139999,134.710007,133.509995,134.149994,132.888367,16557500
MSFT,6/28/2019,134.570007,134.600006,133.160004,133.960007,132.70018,30043000
MSFT,7/1/2019,136.630005,136.699997,134.970001,135.679993,134.403992,22654200
MSFT,7/2/2019,136.119995,136.589996,135.339996,136.580002,135.295517,15237800
MSFT,7/3/2019,136.800003,137.740005,136.289993,137.460007,136.167252,13629300
MSFT,7/5/2019,135.940002,137.330002,135.720001,137.059998,135.771011,18141100
MSFT,7/8/2019,136.399994,137.100006,135.369995,136.960007,135.671951,16779700
MSFT,7/9/2019,136,136.970001,135.800003,136.460007,135.176666,19953100
MSFT,7/10/2019,137.130005,138.580002,137.020004,137.850006,136.553604,24204400
MSFT,7/11/2019,138.199997,139.220001,137.869995,138.399994,137.098404,22327900
MSFT,7/12/2019,138.850006,139.130005,138.009995,138.899994,137.593704,18936800
MSFT,7/15/2019,139.440002,139.539993,138.460007,138.899994,137.593704,16651500
MSFT,7/16/2019,138.960007,139.050003,136.520004,137.080002,135.790817,22726100
MSFT,7/17/2019,137.699997,137.929993,136.220001,136.270004,134.988449,20211000
MSFT,7/18/2019,135.550003,136.619995,134.669998,136.419998,135.137039,30808700
MSFT,7/19/2019,140.220001,140.669998,136.449997,136.619995,135.335144,48992400
MSFT,7/22/2019,137.410004,139.190002,137.330002,138.429993,137.128113,25074900
MSFT,7/23/2019,139.759995,139.990005,138.029999,139.289993,137.980042,18034600
MSFT,7/24/2019,138.899994,140.740005,138.850006,140.720001,139.396591,20738300
MSFT,7/25/2019,140.429993,140.610001,139.320007,140.190002,138.871582,18356900
MSFT,7/26/2019,140.369995,141.679993,140.300003,141.339996,140.010757,19037600
MSFT,7/29/2019,141.5,141.509995,139.369995,141.029999,139.703674,16605900
MSFT,7/30/2019,140.139999,141.220001,139.800003,140.350006,139.030075,16846500
MSFT,7/31/2019,140.330002,140.490005,135.080002,136.270004,134.988449,38598800
MSFT,8/1/2019,137,140.940002,136.929993,138.059998,136.761597,40557500
MSFT,8/2/2019,138.089996,138.320007,135.259995,136.899994,135.612503,30791600
MSFT,8/5/2019,133.300003,133.929993,130.779999,132.210007,130.966629,42749600
MSFT,8/6/2019,133.800003,135.679993,133.210007,134.690002,133.423309,32696700
MSFT,8/7/2019,133.789993,135.649994,131.830002,135.279999,134.007736,33414500
MSFT,8/8/2019,136.600006,138.990005,135.929993,138.889999,137.583801,27496500
MSFT,8/9/2019,138.610001,139.380005,136.460007,137.710007,136.414917,23466700
MSFT,8/12/2019,137.070007,137.860001,135.240005,135.789993,134.512939,20476600
MSFT,8/13/2019,136.050003,138.800003,135,138.600006,137.296539,25154600
MSFT,8/14/2019,136.360001,136.919998,133.669998,133.979996,133.161926,32527300
MSFT,8/15/2019,134.389999,134.580002,132.25,133.679993,132.863754,28074400
MSFT,8/16/2019,134.880005,136.460007,134.720001,136.130005,135.298813,24449100
MSFT,8/19/2019,137.850006,138.550003,136.889999,138.410004,137.564896,24355700
MSFT,8/20/2019,138.210007,138.710007,137.240005,137.259995,136.421906,21170800
MSFT,8/21/2019,138.550003,139.490005,138,138.789993,137.942551,14970300
MSFT,8/22/2019,138.660004,139.199997,136.289993,137.779999,136.938721,18697000
MSFT,8/23/2019,137.190002,138.350006,132.800003,133.389999,132.575531,38508600
MSFT,8/26/2019,134.990005,135.559998,133.899994,135.449997,134.622955,20312600
MSFT,8/27/2019,136.389999,136.720001,134.660004,135.740005,134.911179,23102100
MSFT,8/28/2019,134.880005,135.759995,133.550003,135.559998,134.732269,17393300
MSFT,8/29/2019,137.25,138.440002,136.910004,138.119995,137.276642,20168700
MSFT,8/30/2019,139.149994,139.179993,136.270004,137.860001,137.01825,23940100
MSFT,9/3/2019,136.610001,137.199997,135.699997,136.039993,135.209351,18869300
MSFT,9/4/2019,137.300003,137.690002,136.479996,137.630005,136.789658,17995900
MSFT,9/5/2019,139.110001,140.380005,138.759995,140.050003,139.19487,26101800
MSFT,9/6/2019,140.029999,140.179993,138.199997,139.100006,138.250671,20815600
MSFT,9/9/2019,139.589996,139.75,136.460007,137.520004,136.680328,25773900
MSFT,9/10/2019,136.800003,136.889999,134.509995,136.080002,135.249115,28903400
MSFT,9/11/2019,135.910004,136.270004,135.089996,136.119995,135.288849,24726100
MSFT,9/12/2019,137.850006,138.419998,136.869995,137.520004,136.680328,27010000
